11533, -24163, 1223
11554, -7040, 1294
11575, -18001, 1357
11595, -23793, 1558
11616, -18262, 1563
11637, -10586, 1278
11658, -29068, 1096
11679, -9055, 1045
11700, 18653, 1061
11721, 14112, 1204
11742, 23474, 1232
11930, -23494, 786
11951, 12953, 779
11972, 13683, 795
11993, 5612, 824
12014, 31951, 840
12035, 29117, 855
12055, -31512, 898
12076, 13081, 977
12097, 9150, 1031
12118, -10, 1012
12139, 5910, 996
12159, -22396, 1283
12180, -22232, 1491
12201, -37289, 1247
12222, -2091, 995
12243, 972, 1018
12264, 23501, 1162
12285, 2619, 1215
12306, -5941, 1111
12390, 15599, 908
12411, 14813, 830
12432, -36216, 765
12452, 29007, 784
12473, -29150, 887
12494, 29700, 994
12515, -34121, 1018
12536, 11098, 1009
12557, -18340, 996
12577, 25027, 1008
12598, 26758, 1048
12619, 15531, 1119
12640, -19777, 1198
12661, -21202, 1224
12682, 22083, 1184
12703, -19228, 1550
12724, -14254, 1390
12766, 16861, 1056
12787, 23314, 1073
12808, -34856, 1165
12828, -15886, 1234
12849, -1037, 1188
13017, 4293, 836
13038, -4481, 811
13059, 14274, 809
13080, 1187, 817
13100, 10344, 834
13121, 16234, 842
13142, 18857, 869
13162, -40383, 983
13183, 8839, 1033
13204, 4886, 1040
13224, -399, 1026
13245, 6817, 1229
13266, -419, 1415
13287, 19988, 1240
13308, 9633, 1000
13329, -24539, 895
13350, 14165, 818
13371, -5723, 896
13392, -4877, 1106
13413, -8741, 1220
13434, 23555, 1200
13517, -5106, 959
13538, -6279, 892
13559, 437, 876
13580, -2945, 884
13601, 6354, 888
13622, -19429, 889
13643, 24476, 934
13664, -11919, 1001
13684, 10662, 1065
13705, -18079, 1099
13726, 10738, 1137
13747, -20290, 1192
13768, -8084, 1218
13789, -7143, 1169
13810, -7179, 1233
13831, -11513, 1454
13851, 2121, 1415
13872, -32437, 1196
13893, 17482, 1072
13914, 19325, 1089
13935, -7057, 1097
13956, 15660, 1240
13977, -11161, 1321
13998, 10609, 1275
14019, 20034, 1236
14040, -5184, 1206
14061, 17787, 1116
14082, 22906, 1025
14186, -25656, 829
14207, -11251, 819
14227, -25864, 795
14248, 25619, 751
14269, -7309, 712
14290, 5546, 710
14310, -6613, 742
14331, 22834, 808
14352, 16411, 869
14373, 22646, 898
14394, -28861, 908
14415, -24965, 1043
14436, -10517, 1369
14456, 22208, 1498
14477, 5921, 1339
14498, -8950, 1253
14519, -23876, 1223
14750, 9374, 854
14770, 6837, 860
14791, 130, 863
14812, 20913, 882
14833, -11779, 909
14854, -27959, 928
14874, 10206, 941
841, 24573, 979
862, -171, 1066
964, 26542, 1285
985, -23170, 1330
1006, 14581, 1330
1026, -3991, 1338
1047, -8128, 1326
1067, 13136, 1305
1088, 17814, 1331
1108, 13649, 1400
1129, -33164, 1439
1149, -9183, 1460
1170, 19739, 1276
1211, 15854, 936
1232, 26304, 939
1252, 1988, 1124
1273, -19736, 1128
1293, -27049, 1088
1375, 8102, 954
1396, 11123, 956
1416, -32554, 905
1437, -8509, 788
1457, -5770, 739
1478, -8879, 764
1498, 25810, 816
1519, -33009, 855
1539, -33140, 856
1560, -16944, 870
1581, -7763, 933
1601, 32409, 1064
1622, 29775, 1087
1642, 6128, 1173
1663, 15643, 1148
1684, 30123, 1114
1704, 4025, 1270
1725, -11216, 1468
1745, 9215, 1301
1766, -22410, 959
1787, -19790, 914
1807, 14777, 1055
1828, 13247, 1149
1848, -34321, 1119
1890, 26279, 986
1910, 20538, 995
1931, 22074, 879
1952, -36354, 882
1972, -11903, 736
1993, 28979, 735
2013, -33021, 779
2034, 11481, 838
2055, 6152, 899
2075, 6082, 955
2096, -15075, 1029
2116, -35641, 1110
2137, 20766, 1212
2158, 27241, 1280
2178, -32956, 1346
2199, -20376, 1320
2219, 33989, 1363
2240, 21579, 1559
2260, 20013, 1394
2302, 25921, 1056
2323, 20255, 1065
2343, -34248, 1134
2364, -22629, 1114
2385, -33296, 1032
2406, -8900, 1075
2426, -5344, 1147
2447, -21694, 1112
2510, 9885, 910
2530, -14275, 846
2551, 20968, 813
2572, 19126, 789
2593, 22932, 787
2613, 4735, 834
2634, -23106, 879
2655, 32998, 877
2675, 1279, 905
2696, -9463, 962
2717, -24065, 986
2738, 13225, 1120
2759, -23653, 1412
2780, -17430, 1618
2800, 17409, 1253
2821, 10256, 794
2842, 20347, 705
2863, -12638, 915
2884, 7123, 1180
2905, -30949, 1257
2926, -25859, 1217
2946, 17554, 1128
2967, 21621, 1030
2988, -5, 978
3009, 13322, 886
3030, -19791, 822
3051, 21758, 823
3071, -6803, 828
3092, -33513, 883
3113, 21474, 935
3134, -5004, 992
3155, 3943, 1024
3175, 16296, 1091
3196, 20178, 1208
3217, -8448, 1344
3238, -13185, 1415
3259, -9254, 1288
3280, -11886, 1171
3301, 25942, 1406
3321, -25535, 1524
3342, 28878, 1286
3363, -9387, 1048
3384, -6141, 1014
3405, 14403, 1152
3426, 748, 1236
3447, -26545, 1186
3467, -29581, 1132
3530, -14956, 964
3551, 7873, 911
3572, -24586, 872
3593, 21297, 838
3613, 2949, 812
3634, 25715, 791
3655, 26802, 784
3676, 11054, 826
3697, -23552, 885
3718, 13665, 928
3739, 21942, 1008
3760, 9653, 1117
3780, -36247, 1195
3801, 5063, 1365
3822, 12668, 1535
3843, 12664, 1299
3863, -22706, 983
3884, -30796, 886
3905, 11090, 807
3926, 26901, 916
3947, 22723, 1179
3968, -16302, 1236
3989, -18118, 1145
4010, 7843, 1089
4030, -11908, 1033
4051, 2724, 936
4072, 16641, 856
4093, 11754, 832
4114, 7795, 771
4135, -2862, 786
4156, 17651, 839
4177, -20032, 886
4197, -24184, 910
4218, -23702, 941
4239, -9612, 992
4260, -26934, 1130
4281, 27152, 1226
4302, 29229, 1321
4323, -23817, 1266
4343, 26043, 1230
4364, -27840, 1484
4385, 6837, 1573
4406, 1403, 1281
